track_name,track_id,track_duration,track_popularity,track_url,track_uri,track_danceability,track_energy,track_key,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,track_time_signature
Cuerpo en Venta - Live,59aHc7ZJYRBphBcGp3WfTe,119.125,21,https://open.spotify.com/track/59aHc7ZJYRBphBcGp3WfTe,spotify:track:59aHc7ZJYRBphBcGp3WfTe,0.531,0.51,11,-4.013,0.222,0.481,0.0,0.16,0.436,183.933,4
La Cama - Remix - Live,60mMsBRMTSJL8nSDTMo9Tl,99.277,21,https://open.spotify.com/track/60mMsBRMTSJL8nSDTMo9Tl,spotify:track:60mMsBRMTSJL8nSDTMo9Tl,0.883,0.579,2,-2.539,0.119,0.461,0.0,0.319,0.795,174.124,4
Detective - Live,2qQxdmmev9X1tSHoiBINMW,128.342,21,https://open.spotify.com/track/2qQxdmmev9X1tSHoiBINMW,spotify:track:2qQxdmmev9X1tSHoiBINMW,0.862,0.733,3,-2.41,0.0518,0.272,0.0,0.223,0.605,94.982,4
Ponte Pa' Mí - Live,72CjIC1iqPZjZlMk33iIzQ,172.317,23,https://open.spotify.com/track/72CjIC1iqPZjZlMk33iIzQ,spotify:track:72CjIC1iqPZjZlMk33iIzQ,0.814,0.674,8,-3.519,0.203,0.538,0.0,0.115,0.539,84.941,4
Mírame - Live,7oG7hbUboMqIwidV86z97C,183.021,22,https://open.spotify.com/track/7oG7hbUboMqIwidV86z97C,spotify:track:7oG7hbUboMqIwidV86z97C,0.797,0.453,1,-2.639,0.0583,0.339,0.0,0.132,0.372,87.894,4
Elegí - Live,3pE21gD680YsjNE5oJzRka,230.511,22,https://open.spotify.com/track/3pE21gD680YsjNE5oJzRka,spotify:track:3pE21gD680YsjNE5oJzRka,0.837,0.666,9,-3.575,0.171,0.232,0.0,0.103,0.461,171.816,4
Interlude - Live,5zTERBWi4174KQL0YYzfB8,132.577,19,https://open.spotify.com/track/5zTERBWi4174KQL0YYzfB8,spotify:track:5zTERBWi4174KQL0YYzfB8,0.552,0.651,9,-5.12,0.317,0.149,1.53e-05,0.169,0.276,129.307,5
Tattoo - Live,0eWyTF0fa8FTM0qG46GvPL,257.394,24,https://open.spotify.com/track/0eWyTF0fa8FTM0qG46GvPL,spotify:track:0eWyTF0fa8FTM0qG46GvPL,0.723,0.564,9,-3.385,0.39,0.302,0.0,0.0996,0.712,93.521,4
Una Noche - Live,7t2qoR2sIqQFrgD8TTPMeY,87.315,20,https://open.spotify.com/track/7t2qoR2sIqQFrgD8TTPMeY,spotify:track:7t2qoR2sIqQFrgD8TTPMeY,0.553,0.561,9,-2.645,0.027,0.564,0.0,0.256,0.6,92.996,4
Fantasías - Live,1xNRUpGFofZAQnf0OZIhzK,330.829,22,https://open.spotify.com/track/1xNRUpGFofZAQnf0OZIhzK,spotify:track:1xNRUpGFofZAQnf0OZIhzK,0.769,0.605,0,-3.534,0.153,0.37,0.0,0.291,0.453,93.944,4
Al Mismo Tiempo,7CF4dWivLZf3Hdg0FKL9Eb,250.838,66,https://open.spotify.com/track/7CF4dWivLZf3Hdg0FKL9Eb,spotify:track:7CF4dWivLZf3Hdg0FKL9Eb,0.492,0.786,9,-5.007,0.0374,0.8,0.0,0.106,0.203,132.914,4
Cubierto de Ti,0KLgnLFwESd9APhPRdfBnn,269.589,56,https://open.spotify.com/track/0KLgnLFwESd9APhPRdfBnn,spotify:track:0KLgnLFwESd9APhPRdfBnn,0.613,0.816,4,-3.943,0.0645,0.3,0.0,0.681,0.516,146.003,4
Espuma,5n8wJnaFaUtC2v3pe5XCzO,260.806,46,https://open.spotify.com/track/5n8wJnaFaUtC2v3pe5XCzO,spotify:track:5n8wJnaFaUtC2v3pe5XCzO,0.624,0.946,10,-6.852,0.0428,0.153,0.0,0.0978,0.575,123.974,4
Encima De Mi,0hAxyVU6Nro3equjEQdFq2,224.307,57,https://open.spotify.com/track/0hAxyVU6Nro3equjEQdFq2,spotify:track:0hAxyVU6Nro3equjEQdFq2,0.619,0.748,9,-5.235,0.0601,0.493,0.0,0.499,0.402,130.055,4
Na' de Ti,6I7kybtYA6uWdWPyiZgyhK,187.92,41,https://open.spotify.com/track/6I7kybtYA6uWdWPyiZgyhK,spotify:track:6I7kybtYA6uWdWPyiZgyhK,0.66,0.773,0,-6.476,0.165,0.0421,1.02e-05,0.0997,0.358,149.955,4
Cuento de Hadas,3SWyajFaNEhHO5Fd03d51T,229.411,44,https://open.spotify.com/track/3SWyajFaNEhHO5Fd03d51T,spotify:track:3SWyajFaNEhHO5Fd03d51T,0.643,0.667,5,-5.281,0.0847,0.125,0.0,0.478,0.232,84.909,4
Hasta Donde,1cdtc60IkgTugE6lSlHzTk,313.469,45,https://open.spotify.com/track/1cdtc60IkgTugE6lSlHzTk,spotify:track:1cdtc60IkgTugE6lSlHzTk,0.614,0.692,6,-8.056,0.0362,0.274,0.0,0.084,0.377,98.007,4
Hayami Hana,1G7dT2vBltjqflkUEHwRoX,327.0,71,https://open.spotify.com/track/1G7dT2vBltjqflkUEHwRoX,spotify:track:1G7dT2vBltjqflkUEHwRoX,0.418,0.655,1,-10.278,0.178,0.855,3.54e-05,0.13,0.452,79.876,4
BABY HELLO,2SOvWt6igzXViIjIiWNWEP,222.461,82,https://open.spotify.com/track/2SOvWt6igzXViIjIiWNWEP,spotify:track:2SOvWt6igzXViIjIiWNWEP,0.892,0.773,1,-3.732,0.0483,0.166,3.1e-06,0.429,0.842,130.007,4
"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",2NFadq6pUeiVEihLvUlOSr,191.254,80,https://open.spotify.com/track/2NFadq6pUeiVEihLvUlOSr,spotify:track:2NFadq6pUeiVEihLvUlOSr,0.646,0.784,11,-3.626,0.0491,0.0978,1.09e-06,0.255,0.592,127.942,4
BESO,609E1JCInJncactoMmkDon,194.543,87,https://open.spotify.com/track/609E1JCInJncactoMmkDon,spotify:track:609E1JCInJncactoMmkDon,0.644,0.768,5,-6.671,0.136,0.736,0.000837,0.173,0.53,95.05,4
VAMPIROS,3Eax1yebRxj6LSYpxE9Yd3,176.59,72,https://open.spotify.com/track/3Eax1yebRxj6LSYpxE9Yd3,spotify:track:3Eax1yebRxj6LSYpxE9Yd3,0.684,0.766,9,-4.281,0.0514,0.135,0.0199,0.0832,0.474,102.045,4
PROMESA,75rqqKvzJCGv2oq9C4yFDt,196.426,63,https://open.spotify.com/track/75rqqKvzJCGv2oq9C4yFDt,spotify:track:75rqqKvzJCGv2oq9C4yFDt,0.374,0.63,6,-9.007,0.227,0.861,7.54e-05,0.294,0.373,104.955,4
TAMO EN NOTA,2I0aHZjCXh6UjMHIOqugYF,180.06,68,https://open.spotify.com/track/2I0aHZjCXh6UjMHIOqugYF,spotify:track:2I0aHZjCXh6UjMHIOqugYF,0.81,0.667,1,-2.801,0.344,0.0922,0.0,0.131,0.829,121.373,4
PANTIES Y BRASIERES,0fADaWdT3obxk7zvHS18VY,197.383,69,https://open.spotify.com/track/0fADaWdT3obxk7zvHS18VY,spotify:track:0fADaWdT3obxk7zvHS18VY,0.888,0.758,1,-2.851,0.0706,0.34,0.00139,0.144,0.408,107.039,4
LEJOS DEL CIELO,39qtjJ454r2fgyXaenq8Wv,208.934,59,https://open.spotify.com/track/39qtjJ454r2fgyXaenq8Wv,spotify:track:39qtjJ454r2fgyXaenq8Wv,0.521,0.77,7,-6.982,0.195,0.372,3.91e-05,0.3,0.222,92.014,4
DIME QUIÉN????,2WtLhvwJX3czRVuFtUgZ6i,164.727,53,https://open.spotify.com/track/2WtLhvwJX3czRVuFtUgZ6i,spotify:track:2WtLhvwJX3czRVuFtUgZ6i,0.773,0.56,11,-3.14,0.134,0.0822,0.0,0.458,0.587,170.05,4
PUNTO 40,2TDyyEBasw10wu5Uh94bR1,190.654,71,https://open.spotify.com/track/2TDyyEBasw10wu5Uh94bR1,spotify:track:2TDyyEBasw10wu5Uh94bR1,0.826,0.873,0,-0.722,0.0876,0.00127,0.0361,0.311,0.201,106.972,4
LOKERA,79HZAZNnOE97rb2hnI0XQr,197.101,75,https://open.spotify.com/track/79HZAZNnOE97rb2hnI0XQr,spotify:track:79HZAZNnOE97rb2hnI0XQr,0.828,0.834,11,-2.657,0.0452,0.21,5.91e-06,0.103,0.58,102.019,4
Sci-Fi,5hF1rSgXQ4EPdWdYb8E6q0,198.54,59,https://open.spotify.com/track/5hF1rSgXQ4EPdWdYb8E6q0,spotify:track:5hF1rSgXQ4EPdWdYb8E6q0,0.915,0.66,1,-2.43,0.0678,0.221,0.0,0.388,0.377,100.015,4
Loco Por Perrearte - Remix,0vHfVsEe6Ps0d8cZ9PGzSw,199.148,66,https://open.spotify.com/track/0vHfVsEe6Ps0d8cZ9PGzSw,spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw,0.673,0.848,11,-4.034,0.058,0.0147,0.00652,0.102,0.39,93.987,4
Te Felicito,2rurDawMfoKP4uHyb2kJBt,172.235,81,https://open.spotify.com/track/2rurDawMfoKP4uHyb2kJBt,spotify:track:2rurDawMfoKP4uHyb2kJBt,0.636,0.695,5,-4.654,0.317,0.234,0.0,0.081,0.575,174.14,4
ALAKRAN,2Yc3MHpZ9R5UCIz78E20AQ,90.613,75,https://open.spotify.com/track/2Yc3MHpZ9R5UCIz78E20AQ,spotify:track:2Yc3MHpZ9R5UCIz78E20AQ,0.633,0.692,7,-3.085,0.0721,0.039,4.09e-05,0.118,0.319,98.088,4
50 PALOS,2FhmPPAersOD9YcQ9v8upy,167.24,73,https://open.spotify.com/track/2FhmPPAersOD9YcQ9v8upy,spotify:track:2FhmPPAersOD9YcQ9v8upy,0.669,0.719,10,-2.032,0.069,0.0942,2.41e-06,0.243,0.666,93.932,4
LA VUELTA,01W6syCgxisKd0gDqFRdEG,121.92,75,https://open.spotify.com/track/01W6syCgxisKd0gDqFRdEG,spotify:track:01W6syCgxisKd0gDqFRdEG,0.824,0.835,1,-3.928,0.288,0.0416,2.52e-06,0.122,0.323,93.932,4
CUAL ES ESA,05sO6FK8E9l2cfwnEUTjHq,172.506,74,https://open.spotify.com/track/05sO6FK8E9l2cfwnEUTjHq,spotify:track:05sO6FK8E9l2cfwnEUTjHq,0.481,0.916,6,-4.483,0.194,0.0179,0.0,0.121,0.714,95.998,4
INTERLUDE,7ukSaEUWOKy6EH0ydS30m3,103.373,70,https://open.spotify.com/track/7ukSaEUWOKy6EH0ydS30m3,spotify:track:7ukSaEUWOKy6EH0ydS30m3,0.331,0.265,11,-12.168,0.0324,0.685,0.131,0.707,0.221,141.483,4
LUNA,7bywjHOc0wSjGGbj04XbVi,196.8,76,https://open.spotify.com/track/7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,0.86,0.774,7,-2.888,0.13,0.131,0.0,0.116,0.446,100.019,4
ESQUIRLA,646hgiXWSjmGUwQmp4HiZz,147.6,72,https://open.spotify.com/track/646hgiXWSjmGUwQmp4HiZz,spotify:track:646hgiXWSjmGUwQmp4HiZz,0.694,0.79,11,-3.135,0.0328,0.103,1.45e-06,0.314,0.695,99.957,4
DESQUITE,3kAURWHIN3R9qUP0h4FOUw,133.546,73,https://open.spotify.com/track/3kAURWHIN3R9qUP0h4FOUw,spotify:track:3kAURWHIN3R9qUP0h4FOUw,0.714,0.729,5,-3.716,0.0654,0.0465,0.0,0.12,0.868,179.942,4
YO AK,5ktB9kTVHGFSMdJ2G0WdhN,205.066,71,https://open.spotify.com/track/5ktB9kTVHGFSMdJ2G0WdhN,spotify:track:5ktB9kTVHGFSMdJ2G0WdhN,0.705,0.778,1,-4.565,0.0649,0.125,1.26e-06,0.0811,0.591,90.964,4
CLASSY 101,1hZsWUnLbqRw09jLAMQSsb,195.586,70,https://open.spotify.com/track/1hZsWUnLbqRw09jLAMQSsb,spotify:track:1hZsWUnLbqRw09jLAMQSsb,0.665,0.858,11,-4.772,0.152,0.126,0.0,0.119,0.659,100.09,4
FERXXO 30,2LWM5Ft0TdX24GeSq1u6PV,173.76,81,https://open.spotify.com/track/2LWM5Ft0TdX24GeSq1u6PV,spotify:track:2LWM5Ft0TdX24GeSq1u6PV,0.637,0.765,2,-5.291,0.0807,0.0477,1.34e-06,0.0578,0.508,89.968,4
VOL 2,1TNSlRzSRjDeMJQQ2KzBQ4,70.573,66,https://open.spotify.com/track/1TNSlRzSRjDeMJQQ2KzBQ4,spotify:track:1TNSlRzSRjDeMJQQ2KzBQ4,0.416,0.466,11,-7.926,0.056,0.599,0.0,0.163,0.29,135.504,4
VENTE CONMIGO,7LAJlPa6xn5BWKuOFXLDvh,185.973,69,https://open.spotify.com/track/7LAJlPa6xn5BWKuOFXLDvh,spotify:track:7LAJlPa6xn5BWKuOFXLDvh,0.777,0.869,4,-3.475,0.123,0.0056,5.03e-05,0.0577,0.706,116.037,4
Niña Bonita,4VPoFy002PwspvctfYP6zx,187.24,74,https://open.spotify.com/track/4VPoFy002PwspvctfYP6zx,spotify:track:4VPoFy002PwspvctfYP6zx,0.615,0.811,4,-4.198,0.182,0.0996,0.0,0.1,0.474,91.123,4
GANGSTERS Y PISTOLAS,2GOnlLJqDMvlXlEqD8AQqn,170.64,72,https://open.spotify.com/track/2GOnlLJqDMvlXlEqD8AQqn,spotify:track:2GOnlLJqDMvlXlEqD8AQqn,0.544,0.847,0,-6.538,0.0804,0.0309,0.0,0.448,0.487,90.033,4
FERXXO 151,2Cl4HCBmPddQNZEncdoXp0,195.386,73,https://open.spotify.com/track/2Cl4HCBmPddQNZEncdoXp0,spotify:track:2Cl4HCBmPddQNZEncdoXp0,0.933,0.76,0,-4.586,0.133,0.186,1.44e-06,0.381,0.597,113.034,4
BUBALU,62xla8336vUnmxTWNzCfRt,228.186,78,https://open.spotify.com/track/62xla8336vUnmxTWNzCfRt,spotify:track:62xla8336vUnmxTWNzCfRt,0.803,0.786,6,-5.232,0.072,0.135,4.11e-06,0.11,0.722,112.007,4
RITMO DE MEDALLO,30ZwYmaZ9rrmjlEHLhF8qR,118.653,77,https://open.spotify.com/track/30ZwYmaZ9rrmjlEHLhF8qR,spotify:track:30ZwYmaZ9rrmjlEHLhF8qR,0.902,0.815,9,-3.886,0.131,0.0424,0.0,0.083,0.711,89.982,4
FERXXO EDITION,5JyzfewQ2ovt9WB03Jj12j,161.72,72,https://open.spotify.com/track/5JyzfewQ2ovt9WB03Jj12j,spotify:track:5JyzfewQ2ovt9WB03Jj12j,0.628,0.821,7,-6.409,0.204,0.044,0.0,0.137,0.556,92.022,4
NX TX SIENTAS SOLX,0xzNdNJSQnHfRLYRdVhERp,121.146,67,https://open.spotify.com/track/0xzNdNJSQnHfRLYRdVhERp,spotify:track:0xzNdNJSQnHfRLYRdVhERp,0.58,0.708,3,-7.39,0.12,0.448,0.0,0.099,0.639,101.927,4
LUCES DE TECNO,0goXAEnjWhssHU0y9Zyqyf,164.293,82,https://open.spotify.com/track/0goXAEnjWhssHU0y9Zyqyf,spotify:track:0goXAEnjWhssHU0y9Zyqyf,0.651,0.643,7,-6.738,0.601,0.142,0.0,0.103,0.324,130.019,4
EY CHORY,1npr0HhhkrcTOgqWOp76TM,178.706,74,https://open.spotify.com/track/1npr0HhhkrcTOgqWOp76TM,spotify:track:1npr0HhhkrcTOgqWOp76TM,0.423,0.728,11,-7.355,0.119,0.0874,6.45e-06,0.0927,0.445,93.993,4
VELOCIDAD CRUCERO,7bLJA1PblcBfTU6aqB1Gct,135.973,69,https://open.spotify.com/track/7bLJA1PblcBfTU6aqB1Gct,spotify:track:7bLJA1PblcBfTU6aqB1Gct,0.506,0.827,1,-7.234,0.322,0.0374,0.0,0.154,0.399,89.998,4
ROMÁNTICOS DE LUNES,3b9hmdwt0RWluhFm3hLKz8,242.84,72,https://open.spotify.com/track/3b9hmdwt0RWluhFm3hLKz8,spotify:track:3b9hmdwt0RWluhFm3hLKz8,0.579,0.693,4,-5.761,0.0973,0.0699,0.0,0.096,0.363,98.903,4
el único tema del ferxxo,5CLzTL3KI3xb1SbjE8lNWO,182.893,75,https://open.spotify.com/track/5CLzTL3KI3xb1SbjE8lNWO,spotify:track:5CLzTL3KI3xb1SbjE8lNWO,0.769,0.813,0,-2.516,0.0897,0.0214,0.0,0.0845,0.747,102.977,4
PRIVILEGIOS,2HFJ2nXf7Komq9a4Z0Bbrm,185.6,67,https://open.spotify.com/track/2HFJ2nXf7Komq9a4Z0Bbrm,spotify:track:2HFJ2nXf7Komq9a4Z0Bbrm,0.752,0.53,4,-5.413,0.0556,0.153,0.0,0.0909,0.524,159.804,4
Intro,2NjSnDtwbq7EveHLdJfv6J,33.866,48,https://open.spotify.com/track/2NjSnDtwbq7EveHLdJfv6J,spotify:track:2NjSnDtwbq7EveHLdJfv6J,0.567,0.608,8,-14.447,0.188,0.895,0.195,0.641,0.694,73.793,3
Castigo,18pWcEUcUJpBFs7eNBsBht,177.28,70,https://open.spotify.com/track/18pWcEUcUJpBFs7eNBsBht,spotify:track:18pWcEUcUJpBFs7eNBsBht,0.68,0.728,8,-4.129,0.165,0.0865,1.06e-06,0.1,0.704,179.839,4
Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,155.96,87,https://open.spotify.com/track/2CeKVsFFXG4QzA415QygGb,spotify:track:2CeKVsFFXG4QzA415QygGb,0.573,0.865,5,-5.501,0.0678,0.0863,0.0,0.305,0.563,94.999,4
Nieve,2gLDm4AjVnHlsik9sK87vj,140.426,63,https://open.spotify.com/track/2gLDm4AjVnHlsik9sK87vj,spotify:track:2gLDm4AjVnHlsik9sK87vj,0.667,0.849,6,-6.324,0.0466,0.00346,0.00104,0.108,0.747,120.033,4
Ferxxo 100,1sbNEFiURUYfy024cJX8JG,167.76,81,https://open.spotify.com/track/1sbNEFiURUYfy024cJX8JG,spotify:track:1sbNEFiURUYfy024cJX8JG,0.562,0.705,8,-3.378,0.0674,0.257,0.0,0.137,0.569,163.893,4
Belixe,0S4w5ZBEbxYxiygvz9wWdK,155.533,66,https://open.spotify.com/track/0S4w5ZBEbxYxiygvz9wWdK,spotify:track:0S4w5ZBEbxYxiygvz9wWdK,0.673,0.876,8,-7.15,0.139,0.0524,0.00571,0.0813,0.462,113.995,4
XQ Te Pones Así,6JUMswocQ7Hp46kj9kyljT,218.693,65,https://open.spotify.com/track/6JUMswocQ7Hp46kj9kyljT,spotify:track:6JUMswocQ7Hp46kj9kyljT,0.697,0.812,10,-3.441,0.0694,0.134,0.0,0.147,0.477,92.03,4
X20X,1lqJic7VMR7PBlwpPrZuPK,103.24,63,https://open.spotify.com/track/1lqJic7VMR7PBlwpPrZuPK,spotify:track:1lqJic7VMR7PBlwpPrZuPK,0.358,0.461,10,-6.051,0.0868,0.702,0.0,0.135,0.353,81.219,4
Prohibidox,3PpWCS95gDUDRPko3u1MZ9,166.253,79,https://open.spotify.com/track/3PpWCS95gDUDRPko3u1MZ9,spotify:track:3PpWCS95gDUDRPko3u1MZ9,0.801,0.647,1,-2.946,0.249,0.0451,0.0,0.0628,0.517,180.108,4
Lady Mi Amor,30Xh83fw03PZ2Wfm36H4EZ,147.066,66,https://open.spotify.com/track/30Xh83fw03PZ2Wfm36H4EZ,spotify:track:30Xh83fw03PZ2Wfm36H4EZ,0.618,0.782,2,-5.288,0.055,0.0632,7.44e-05,0.15,0.752,93.016,4
Quemando Calorías,3ss6y0Id5Iwk2L5MIZp4xF,182.506,67,https://open.spotify.com/track/3ss6y0Id5Iwk2L5MIZp4xF,spotify:track:3ss6y0Id5Iwk2L5MIZp4xF,0.698,0.678,7,-4.57,0.0587,0.00214,4.94e-06,0.0945,0.812,192.005,4
Aguante,2dWGQ975YrNma4SdfmJRDg,164.413,67,https://open.spotify.com/track/2dWGQ975YrNma4SdfmJRDg,spotify:track:2dWGQ975YrNma4SdfmJRDg,0.645,0.756,7,-4.909,0.0736,0.106,8.51e-06,0.173,0.412,169.966,4
Si Te La Encuentras Por Ahí,2vsoD8S1OyrWSVIA43hjaU,191.506,73,https://open.spotify.com/track/2vsoD8S1OyrWSVIA43hjaU,spotify:track:2vsoD8S1OyrWSVIA43hjaU,0.569,0.736,8,-3.559,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4
Normal,0T2pB7P1VdXPhLdQZ488uH,171.88,85,https://open.spotify.com/track/0T2pB7P1VdXPhLdQZ488uH,spotify:track:0T2pB7P1VdXPhLdQZ488uH,0.56,0.709,4,-4.867,0.171,0.034,0.0,0.315,0.541,170.082,4
La Buena Fai,188Iohmux4LrDaj6e6eeEx,144.573,60,https://open.spotify.com/track/188Iohmux4LrDaj6e6eeEx,spotify:track:188Iohmux4LrDaj6e6eeEx,0.539,0.712,2,-5.194,0.174,0.116,0.0,0.219,0.406,167.764,4
CORONE,6xJp1Tz9uUhfgFlrpznD4k,162.72,53,https://open.spotify.com/track/6xJp1Tz9uUhfgFlrpznD4k,spotify:track:6xJp1Tz9uUhfgFlrpznD4k,0.678,0.701,1,-5.643,0.069,0.093,0.00322,0.105,0.634,167.992,4
CHIMBITA,5Qu488SxfRwIYalrMMjmE7,156.146,54,https://open.spotify.com/track/5Qu488SxfRwIYalrMMjmE7,spotify:track:5Qu488SxfRwIYalrMMjmE7,0.656,0.682,8,-4.461,0.188,0.142,0.0,0.111,0.572,185.951,4
TENGO FE,5rkfAeAGqww7UUGkqGZ1Wr,146.426,53,https://open.spotify.com/track/5rkfAeAGqww7UUGkqGZ1Wr,spotify:track:5rkfAeAGqww7UUGkqGZ1Wr,0.571,0.757,7,-4.547,0.0906,0.264,8.97e-06,0.313,0.538,159.933,4
COMO CUANDO,3dtBWbot9d7XZYGHM5kl7V,161.613,49,https://open.spotify.com/track/3dtBWbot9d7XZYGHM5kl7V,spotify:track:3dtBWbot9d7XZYGHM5kl7V,0.625,0.701,9,-4.763,0.124,0.165,8.34e-05,0.0754,0.747,84.671,4
JORDAN IV,4hWHK5zIcv6yji8GsCSmAb,162.52,52,https://open.spotify.com/track/4hWHK5zIcv6yji8GsCSmAb,spotify:track:4hWHK5zIcv6yji8GsCSmAb,0.673,0.774,6,-5.255,0.283,0.0597,0.0,0.0942,0.219,166.015,4
FUMETEO,1OO9fI0XraqhRVZlMJEp6l,134.693,50,https://open.spotify.com/track/1OO9fI0XraqhRVZlMJEp6l,spotify:track:1OO9fI0XraqhRVZlMJEp6l,0.795,0.783,4,-4.432,0.0435,0.0675,0.0,0.104,0.635,93.982,4
PURRITO APA,1epyvAxnYmVKS0UVn9Wsln,151.4,51,https://open.spotify.com/track/1epyvAxnYmVKS0UVn9Wsln,spotify:track:1epyvAxnYmVKS0UVn9Wsln,0.662,0.626,6,-4.104,0.329,0.046,0.0,0.0942,0.632,110.611,5
XXXX,4sEbyXOOAjrPHkaK8O3y2G,117.906,48,https://open.spotify.com/track/4sEbyXOOAjrPHkaK8O3y2G,spotify:track:4sEbyXOOAjrPHkaK8O3y2G,0.737,0.727,1,-6.395,0.309,0.0317,0.0,0.107,0.148,81.933,4
FERXXO VI,1IFpEIKGWcHuWftxKWIIr6,102.4,49,https://open.spotify.com/track/1IFpEIKGWcHuWftxKWIIr6,spotify:track:1IFpEIKGWcHuWftxKWIIr6,0.278,0.341,2,-12.764,0.055,0.886,0.00109,0.0776,0.0797,147.602,4
HULU,17bTBbeFGkKUAisHzk6ngP,121.44,49,https://open.spotify.com/track/17bTBbeFGkKUAisHzk6ngP,spotify:track:17bTBbeFGkKUAisHzk6ngP,0.761,0.809,7,-3.978,0.254,0.0324,2.04e-05,0.0998,0.45,173.966,4
HECTOL,2KzW8jAkqgHtqdPSmoCSag,160.04,50,https://open.spotify.com/track/2KzW8jAkqgHtqdPSmoCSag,spotify:track:2KzW8jAkqgHtqdPSmoCSag,0.531,0.792,6,-5.955,0.28,0.296,9.69e-06,0.0999,0.746,90.023,4
EL PADRINO,31IhRKYBQw8qnWvzRXqnLB,168.986,51,https://open.spotify.com/track/31IhRKYBQw8qnWvzRXqnLB,spotify:track:31IhRKYBQw8qnWvzRXqnLB,0.623,0.622,5,-6.971,0.036,0.171,3.83e-05,0.105,0.56,175.891,4
TE MATA,1hPnBcozEKtGzriBxg60SP,113.12,52,https://open.spotify.com/track/1hPnBcozEKtGzriBxg60SP,spotify:track:1hPnBcozEKtGzriBxg60SP,0.531,0.581,9,-4.699,0.208,0.021,0.000195,0.137,0.866,170.001,4
14 De Febrero,4gxth3dfoNKVku4DDB3R79,158.413,53,https://open.spotify.com/track/4gxth3dfoNKVku4DDB3R79,spotify:track:4gxth3dfoNKVku4DDB3R79,0.572,0.577,9,-5.478,0.0473,0.803,0.0,0.087,0.725,169.361,4
SI TÚ SUPIERAS,6qtDKAKZhJfVziibsoGBBj,196.373,66,https://open.spotify.com/track/6qtDKAKZhJfVziibsoGBBj,spotify:track:6qtDKAKZhJfVziibsoGBBj,0.664,0.673,4,-5.382,0.177,0.376,0.0,0.111,0.586,174.972,4
VACAXIONES,5QLs1kIWkkxcdUBfTkqWBX,186.4,65,https://open.spotify.com/track/5QLs1kIWkkxcdUBfTkqWBX,spotify:track:5QLs1kIWkkxcdUBfTkqWBX,0.69,0.558,6,-5.101,0.122,0.132,0.0,0.126,0.43,90.091,4
FRIKI,2WrqTrNIHqfcMCgmEo0A7E,145.12,73,https://open.spotify.com/track/2WrqTrNIHqfcMCgmEo0A7E,spotify:track:2WrqTrNIHqfcMCgmEo0A7E,0.878,0.826,6,-2.389,0.0599,0.0242,0.0,0.0789,0.686,94.994,4
Monastery,0lBYoRwjutFWOBGfQ2uMGk,189.346,55,https://open.spotify.com/track/0lBYoRwjutFWOBGfQ2uMGk,spotify:track:0lBYoRwjutFWOBGfQ2uMGk,0.505,0.84,0,-6.708,0.0769,0.0999,0.0,0.354,0.775,88.973,4
COMMENT,4cjmzyooA8MkQAKrfESAoo,170.693,61,https://open.spotify.com/track/4cjmzyooA8MkQAKrfESAoo,spotify:track:4cjmzyooA8MkQAKrfESAoo,0.536,0.749,5,-5.705,0.18,0.178,0.0,0.103,0.328,179.966,4
8 DIAX,52ZI5nsIiC5Zh6z5ufTYAK,141.333,61,https://open.spotify.com/track/52ZI5nsIiC5Zh6z5ufTYAK,spotify:track:52ZI5nsIiC5Zh6z5ufTYAK,0.572,0.773,8,-3.463,0.232,0.0886,0.0,0.0937,0.703,179.685,4
RUDEBOYZ,19bRjBsNb33qkJkyYNZT16,186.68,54,https://open.spotify.com/track/19bRjBsNb33qkJkyYNZT16,spotify:track:19bRjBsNb33qkJkyYNZT16,0.714,0.863,5,-3.156,0.229,0.0264,0.0,0.129,0.553,90.04,4
AMOR DE MI VIDA,2C6eINAA8cO6e5a8PjnWsK,189.613,70,https://open.spotify.com/track/2C6eINAA8cO6e5a8PjnWsK,spotify:track:2C6eINAA8cO6e5a8PjnWsK,0.674,0.735,6,-5.629,0.124,0.18,0.0,0.108,0.561,171.883,4
FUMETEO - Remix,5SXG3VyqqWkzr4a3sUnupK,214.88,61,https://open.spotify.com/track/5SXG3VyqqWkzr4a3sUnupK,spotify:track:5SXG3VyqqWkzr4a3sUnupK,0.843,0.729,4,-4.588,0.0426,0.0431,1.22e-05,0.106,0.656,93.972,4
MIONCA AL BLOQUE,0mIFOa5E7widNaQ76voSN1,172.16,56,https://open.spotify.com/track/0mIFOa5E7widNaQ76voSN1,spotify:track:0mIFOa5E7widNaQ76voSN1,0.617,0.744,11,-4.621,0.325,0.126,0.0,0.101,0.396,170.002,4
CORONE,1A7rUacip28yYERtzuQZ55,162.72,64,https://open.spotify.com/track/1A7rUacip28yYERtzuQZ55,spotify:track:1A7rUacip28yYERtzuQZ55,0.68,0.702,1,-5.643,0.0691,0.0928,0.00333,0.104,0.622,167.992,4
